accuracy,loss,val_accuracy,val_loss
0.4479449689388275,1.0505244731903076,0.5285714268684387,0.9927451014518738
0.5440302491188049,0.9651849865913391,0.5427083373069763,0.967790961265564
0.593410313129425,0.9046376943588257,0.5921130776405334,0.9087837338447571
0.611710250377655,0.866945743560791,0.6482142806053162,0.822587788105011
0.63697350025177,0.8367536067962646,0.6614583134651184,0.7955966591835022
0.650985062122345,0.8101878762245178,0.6541666388511658,0.8081129789352417
0.66159987449646,0.7910574078559875,0.6534225940704346,0.7903884053230286
0.66648268699646,0.7791832089424133,0.6866071224212646,0.7432727813720703
0.6793903112411499,0.7627200484275818,0.7102678418159485,0.7115033864974976
0.687839686870575,0.7442440986633301,0.7026785612106323,0.715863823890686
0.6970533132553101,0.7247076630592346,0.7144345045089722,0.6835437417030334
0.701511561870575,0.7135692238807678,0.71875,0.6854039430618286
0.7085598111152649,0.7012324929237366,0.7153273820877075,0.6748684644699097
0.71628737449646,0.6861163973808289,0.7383928298950195,0.6364327669143677
0.7167544364929199,0.6742798089981079,0.7354166507720947,0.6473963260650635
0.730808436870575,0.6591233611106873,0.7519345283508301,0.6105664372444153
0.73658287525177,0.6442484855651855,0.7569940686225891,0.5943817496299744
0.73900306224823,0.6351439952850342,0.7599702477455139,0.5920535326004028
0.746730625629425,0.6212071180343628,0.7580357193946838,0.5886309146881104
0.751825749874115,0.6143491864204407,0.7708333134651184,0.5665479302406311
0.7553073763847351,0.5989407300949097,0.7739583253860474,0.5612674355506897
0.7628651261329651,0.5893628001213074,0.7691964507102966,0.5706387162208557
0.764266312122345,0.5832394957542419,0.7779762148857117,0.5608899593353271
0.7684697508811951,0.5726026296615601,0.7827380895614624,0.5411515831947327
0.776027500629425,0.5641658902168274,0.7855654954910278,0.5274340510368347
0.7790845632553101,0.5524716377258301,0.7964285612106323,0.5102183222770691
0.78392493724823,0.5441482663154602,0.8113095164299011,0.4791719317436218
0.7870244383811951,0.5341917276382446,0.8105654716491699,0.4725513756275177
0.78931725025177,0.5257952809333801,0.8058035969734192,0.4904588460922241
0.794921875,0.5167011022567749,0.8202381134033203,0.45994633436203003
0.7972995638847351,0.5083820223808289,0.8178571462631226,0.46435606479644775
0.8016728758811951,0.5012707710266113,0.8245535492897034,0.4443698823451996
0.803328812122345,0.5002274513244629,0.8290178775787354,0.4318777918815613
0.80812668800354,0.48231858015060425,0.835565447807312,0.4261138141155243
0.81177818775177,0.4811631143093109,0.8191964030265808,0.4681187570095062
0.814325749874115,0.46963924169540405,0.8388392925262451,0.4261656403541565
0.815769374370575,0.4665595293045044,0.8374999761581421,0.41396278142929077
0.82005774974823,0.45531025528907776,0.8421130776405334,0.40773460268974304
0.8213315010070801,0.4548031687736511,0.8379464149475098,0.421781986951828
0.8262143135070801,0.4429066777229309,0.8516368865966797,0.3873329758644104
0.829228937625885,0.4340728223323822,0.8456845283508301,0.40692248940467834
0.83521568775177,0.423750638961792,0.8476190567016602,0.3879903554916382
0.836531937122345,0.4232422411441803,0.8397321701049805,0.41477087140083313
0.8384426236152649,0.4123423993587494,0.8507440686225891,0.3910350203514099
0.8418393135070801,0.4079552888870239,0.8544642925262451,0.38780274987220764
