accuracy,loss,val_accuracy,val_loss
0.48750001192092896,1.0174065828323364,0.6076388955116272,0.9013117551803589
0.5954769849777222,0.9020919799804688,0.6545138955116272,0.8259328007698059
0.6318667531013489,0.8512585163116455,0.6697048544883728,0.7692484259605408
0.6511101722717285,0.8130932450294495,0.7005208134651184,0.718747079372406
0.6638980507850647,0.7855057716369629,0.7144097089767456,0.6824356317520142
0.6793996691703796,0.7586368918418884,0.7106481194496155,0.6818320155143738
0.6884046196937561,0.7356459498405457,0.7246817350387573,0.6598710417747498
0.7027137875556946,0.7120620608329773,0.7424768805503845,0.6252846121788025
0.7121710777282715,0.6925386786460876,0.7513020634651184,0.6058987975120544
0.7227796316146851,0.6708001494407654,0.7633101940155029,0.584282636642456
0.7285773158073425,0.6581794619560242,0.7696759104728699,0.5588608384132385
0.7377055883407593,0.6345051527023315,0.7835648059844971,0.546920657157898
0.7435855269432068,0.6240167617797852,0.7732928395271301,0.55637526512146
0.7508223652839661,0.6092087030410767,0.7881944179534912,0.5305183529853821
0.75789475440979,0.5956387519836426,0.7879050970077515,0.5235692858695984
0.7599095106124878,0.591097891330719,0.7909432649612427,0.5194582343101501
0.7692845463752747,0.5689874887466431,0.8072916865348816,0.4872004985809326
0.7685444355010986,0.5671359300613403,0.8103298544883728,0.47013965249061584
0.7790707349777222,0.5492168068885803,0.80859375,0.47806763648986816
0.7804276347160339,0.5436429381370544,0.8096064925193787,0.4796831011772156
0.7847450375556946,0.5354929566383362,0.8094618320465088,0.481113076210022
0.7850328683853149,0.5325705409049988,0.8224826455116272,0.4526504874229431
0.7916529774665833,0.5240503549575806,0.8236400485038757,0.43805015087127686
0.7985197305679321,0.5071013569831848,0.8405671119689941,0.4140430688858032
0.796833872795105,0.5056827068328857,0.8438946604728699,0.4113524258136749
0.8011102080345154,0.4976218640804291,0.8328993320465088,0.4246000051498413
0.8041940927505493,0.49031010270118713,0.8357928395271301,0.4210912883281708
0.8060032725334167,0.48187729716300964,0.8441840410232544,0.4055173397064209
0.809292733669281,0.4790246784687042,0.8314525485038757,0.4266931116580963
0.81648850440979,0.4682130515575409,0.8401331305503845,0.40778911113739014
0.8134868144989014,0.46936270594596863,0.8408564925193787,0.42053452134132385
0.8190378546714783,0.4551798403263092,0.8449074029922485,0.40195247530937195
0.8166118264198303,0.4576922357082367,0.8546006679534912,0.3762785494327545
0.8206825852394104,0.4463728666305542,0.8556134104728699,0.390533447265625
0.8261101841926575,0.4418647885322571,0.8388310074806213,0.40856441855430603
0.8267269730567932,0.43812158703804016,0.8596643805503845,0.366717129945755
0.828166127204895,0.4357015788555145,0.8689236044883728,0.35748291015625
0.8265213966369629,0.43545636534690857,0.8619791865348816,0.3582085371017456
0.8322779536247253,0.42574289441108704,0.8573495149612427,0.36355113983154297
0.8350328803062439,0.41825950145721436,0.8599537014961243,0.3588719666004181
0.8360608816146851,0.4127672016620636,0.8592303395271301,0.3627462387084961
0.8362664580345154,0.41675594449043274,0.8622685074806213,0.3583703339099884
