accuracy,loss,val_accuracy,val_loss
0.49753737449645996,1.0065891742706299,0.6133928298950195,0.8766446113586426
0.616083562374115,0.8738265037536621,0.671279788017273,0.7741507291793823
0.6503481864929199,0.8125469088554382,0.7032738327980042,0.7106306552886963
0.6779041886329651,0.7595922946929932,0.7257440686225891,0.6707624793052673
0.6990489363670349,0.7230221033096313,0.7361606955528259,0.6382648348808289
0.714461624622345,0.6876245737075806,0.7514880895614624,0.6110706329345703
0.7229534387588501,0.6691166162490845,0.7726190686225891,0.5636381506919861
0.735224187374115,0.6479730010032654,0.778124988079071,0.5534281730651855
0.744013249874115,0.6187761425971985,0.7799107432365417,0.5554319024085999
0.75827956199646,0.5943895578384399,0.7953869104385376,0.513502299785614
0.7697010636329651,0.5725530385971069,0.8001487851142883,0.4869854748249054
0.7773013114929199,0.5526555180549622,0.8148809671401978,0.47086581587791443
0.7830333113670349,0.543755054473877,0.8075892925262451,0.4811285734176636
0.7859205007553101,0.5318593382835388,0.8163690567016602,0.4635510742664337
0.7966626882553101,0.5132627487182617,0.8346726298332214,0.42698565125465393
0.803838312625885,0.49385538697242737,0.8342261910438538,0.436380535364151
0.8068104386329651,0.486100971698761,0.8264880776405334,0.4421423375606537
0.80910325050354,0.47141173481941223,0.8446428775787354,0.405051589012146
0.8136888742446899,0.46198970079421997,0.8462797403335571,0.3882007300853729
0.82005774974823,0.45506900548934937,0.84375,0.3996175229549408
0.8277004361152649,0.4379810690879822,0.8575893044471741,0.368059366941452
0.829950749874115,0.4283086061477661,0.8663690686225891,0.3530637323856354
0.83275306224823,0.42095449566841125,0.8586309552192688,0.3626381754875183
0.8385699987411499,0.4112924635410309,0.8568452596664429,0.36394813656806946
0.8427309989929199,0.40322747826576233,0.8617559671401978,0.3547705113887787
0.844344437122345,0.3969558775424957,0.866815447807312,0.3501022756099701
0.8478260636329651,0.39020782709121704,0.864434540271759,0.3552767336368561
0.8529636263847351,0.37615278363227844,0.8776785731315613,0.3320218324661255
0.8533458113670349,0.3771093487739563,0.8645833134651184,0.3431054949760437
0.857421875,0.36525458097457886,0.8738095164299011,0.322905033826828
0.85988450050354,0.35904914140701294,0.8793154954910278,0.3215778172016144
0.8657863736152649,0.34929731488227844,0.8721725940704346,0.3333098590373993
0.866338312625885,0.3442820608615875,0.874404788017273,0.3349955677986145
0.864639937877655,0.3458978533744812,0.8782737851142883,0.32958054542541504
0.8747028112411499,0.3277997076511383,0.8876488208770752,0.30563589930534363
0.8719853758811951,0.33314552903175354,0.8870535492897034,0.30934080481529236
0.8708814382553101,0.33038434386253357,0.8791666626930237,0.31754180788993835
0.877547562122345,0.31438952684402466,0.8889880776405334,0.3039160668849945
0.8749575614929199,0.32362067699432373,0.8883928656578064,0.30381307005882263
0.8784816861152649,0.30818548798561096,0.8934524059295654,0.29610058665275574
0.8807744383811951,0.30469244718551636,0.8946428298950195,0.2926179766654968
0.882218062877655,0.30540287494659424,0.8955357074737549,0.2834653854370117
0.8838315010070801,0.2977813482284546,0.8791666626930237,0.34245651960372925
0.883916437625885,0.2938356101512909,0.8886904716491699,0.2901594042778015
0.8856572508811951,0.29775354266166687,0.8989583253860474,0.2772836685180664
0.887355625629425,0.29211491346359253,0.8971726298332214,0.27661359310150146
0.8897333741188049,0.2820422947406769,0.8968750238418579,0.28181979060173035
0.8906674385070801,0.2847379744052887,0.9034225940704346,0.26914310455322266
0.8933423757553101,0.2736472487449646,0.8992559313774109,0.2802702784538269
0.8935546875,0.27537068724632263,0.8947916626930237,0.2891521453857422
0.89427649974823,0.2783181369304657,0.893750011920929,0.2844018340110779
0.8963145613670349,0.27119091153144836,0.901190459728241,0.2689547836780548
0.898777186870575,0.2654424011707306,0.8995535969734192,0.2737135887145996
0.9001783132553101,0.2615222632884979,0.9061011672019958,0.2622344195842743
0.9019191861152649,0.25732091069221497,0.9114583134651184,0.2449893206357956
0.9044666886329651,0.2509075105190277,0.9061011672019958,0.26320767402648926
0.905613124370575,0.2514556348323822,0.8995535969734192,0.2667308747768402
0.904679000377655,0.251169353723526,0.9034225940704346,0.26893579959869385
0.908542811870575,0.24645403027534485,0.9074404835700989,0.26994094252586365
0.9090947508811951,0.24279582500457764,0.9111607074737549,0.24633367359638214
