accuracy,loss,val_accuracy,val_loss
0.46833881735801697,1.0334302186965942,0.5882523059844971,0.9130876064300537
0.57413649559021,0.9291037321090698,0.6221064925193787,0.867157518863678
0.6070312261581421,0.8837761282920837,0.5827546119689941,0.9108867049217224
0.6254112124443054,0.8499794602394104,0.6737557649612427,0.7602362632751465
0.6436677575111389,0.8188986778259277,0.6676793694496155,0.7532333135604858
0.6572779417037964,0.7868220210075378,0.7089120149612427,0.6908477544784546
0.6746299266815186,0.7662376761436462,0.7107928395271301,0.6856957077980042
0.6872944235801697,0.743700385093689,0.7314814925193787,0.6476782560348511
0.6940378546714783,0.7258440256118774,0.7113715410232544,0.6766883134841919
0.7021792531013489,0.7093241810798645,0.7298900485038757,0.6439632177352905
0.710156261920929,0.69203120470047,0.7335069179534912,0.6272664070129395
0.7163240313529968,0.6793164610862732,0.7453703880310059,0.6157357692718506
0.7251233458518982,0.664088249206543,0.7563657164573669,0.5825535655021667
0.7310444116592407,0.6524564027786255,0.7533275485038757,0.5837282538414001
0.7366776466369629,0.6388279795646667,0.7756076455116272,0.558364987373352
0.7434210777282715,0.6256928443908691,0.7740162014961243,0.55055832862854
0.7457647919654846,0.6202284693717957,0.7808159589767456,0.5424816608428955
0.7521792650222778,0.6076958775520325,0.7776331305503845,0.5403227806091309
0.7567023038864136,0.5936566591262817,0.7902199029922485,0.5109691023826599
0.7568256855010986,0.594876766204834,0.7842881679534912,0.5249531865119934
0.7581825852394104,0.5900675654411316,0.7880497574806213,0.5173673033714294
0.768791139125824,0.5750606060028076,0.77734375,0.5363454222679138
0.770312488079071,0.565602719783783,0.7928240895271301,0.5042747855186462
0.77335524559021,0.5582946538925171,0.8065682649612427,0.48841872811317444
0.776562511920929,0.5530311465263367,0.8090277910232544,0.47926923632621765
0.7787006497383118,0.543715238571167,0.8020833134651184,0.4826798737049103
0.7878700494766235,0.5294175148010254,0.8110532164573669,0.4649350345134735
0.7873355150222778,0.5272470712661743,0.8159722089767456,0.4650609493255615
0.7910361886024475,0.5209960341453552,0.8182870149612427,0.4438306987285614
0.7905427813529968,0.5228936076164246,0.8054108619689941,0.4721134603023529
0.7957236766815186,0.5102198123931885,0.8156828880310059,0.45827406644821167
0.7945723533630371,0.5097063183784485,0.8158275485038757,0.45717480778694153
0.7965049147605896,0.5049078464508057,0.7964409589767456,0.5040250420570374
0.7970805764198303,0.495701402425766,0.82421875,0.4388234317302704
0.8036595582962036,0.48428741097450256,0.8139467835426331,0.44588702917099
0.8097039461135864,0.4771101176738739,0.8232060074806213,0.4306998550891876
0.8032483458518982,0.48539620637893677,0.8279803395271301,0.42631983757019043
0.8097862005233765,0.47121426463127136,0.8275462985038757,0.42394089698791504
0.8104440569877625,0.47006291151046753,0.8156828880310059,0.4425578713417053
0.8157894611358643,0.46078598499298096,0.8317418694496155,0.4146789312362671
0.8142681121826172,0.4655230939388275,0.8304398059844971,0.4106031656265259
0.8182154893875122,0.45498770475387573,0.8381076455116272,0.4081834554672241
0.820271372795105,0.44977352023124695,0.8411458134651184,0.39708349108695984
0.8209704160690308,0.44879186153411865,0.8378182649612427,0.3984702527523041
0.8221217393875122,0.44087186455726624,0.8388310074806213,0.40465062856674194
0.8231496810913086,0.43861421942710876,0.8350694179534912,0.4020269215106964
0.8229441046714783,0.4388042390346527,0.8489583134651184,0.37472614645957947
0.8276727199554443,0.43199485540390015,0.8420138955116272,0.3902881145477295
0.8287006616592407,0.4289293885231018,0.8498263955116272,0.3962295353412628
0.8336348533630371,0.4223082661628723,0.8353587985038757,0.4165351390838623
0.8344572186470032,0.42195141315460205,0.8417245149612427,0.39386993646621704
0.8343750238418579,0.41345030069351196,0.83984375,0.39780712127685547
