c.dogalize,c.android.youtube,c.android.chrome,c.katana,p.android.packageinstaller,p.android.settings,p.android.documentsui,p.android.chrome,p.system,p.android.externalstorage,mwra
0.4179270798930569,0.31582659034473504,0.1253072250908814,-0.45876399356590847,-1.7789775892143498,0.8951326495417087,0.7194827966835051,-0.291521838505448,0.3505346254617956,-0.5086790163968753,1.0
0.06286807557250469,-1.6229901029843241,1.0370565986378353,1.4346798093309232,1.4336273470407512,-0.8338395150142202,-2.1791606836476727,-2.1209747150120357,0.9191766420342073,-0.28028202772627764,0.0
1.5101886898001429,1.5500900462008482,-0.42225220808448355,-0.6471197029944924,-0.39499448621938454,-0.480902345717335,0.22001094380838798,0.4858995217353926,-1.0385490667020911,1.0494723716943415,1.0
0.8131923074903019,-0.18935020742481667,-0.19478839740978582,-0.1551424717474271,0.08868845493608928,0.404105951530203,0.3342205906685942,0.1774411791834467,-0.6489831580823002,0.510791635549033,1.0
-0.3697842948480493,-0.19949842950421195,-0.8987782706980058,-0.557119468917298,-0.7244389107902035,-1.7781671338457605,-0.5710780783369348,0.1532141940893288,0.844074124089352,1.4994951622081145,1.0
-0.28620186456938607,-1.3433832456001609,0.7998693259935683,-0.1689693945794591,-1.5008681233040315,0.4399650801825288,1.6363684384574702,0.321206607315805,-0.768937881348352,-1.3201911475679002,1.0
0.45084294797580854,0.09240837078093009,-0.7519819799289137,-0.8161046183949567,0.26871965301106676,-0.2599680224363539,-1.295692777822944,1.2983494671232276,0.1111055142779113,0.19932250084271755,1.0
0.955560074057793,-0.3306074680279777,-1.2168742547516533,-0.5636776247648125,2.3124185329726044,1.0954474035264665,-0.42094373416231723,-0.7140704124887344,0.24937011961369548,0.09821618608390496,1.0
-0.2736197167120735,-0.17418677133531615,-0.14202627940652107,0.14240150055614872,-0.09364099405290068,1.1633924750353783,-0.16471987356691373,-0.018899218588710933,-0.14667221724166288,-1.7385960325357344,1.0
2.116428274019922,1.4086385252326328,-0.8516803869889041,-1.7735614015501082,0.1598896223685293,0.4999951492551699,-0.4725199985512707,0.12703833998270242,-0.3987076954304063,0.7320764233321632,1.0
-1.8459030636905185,-2.129595252540635,1.3539493712781139,0.614073032709565,-0.2300554311358325,-1.0799193278188424,-0.772635929618872,0.017568889205100347,0.875635931038085,0.7202979105361987,0.0
0.47954422499776456,-2.15769661039883,-0.322221311845327,0.997265483084886,0.17912303539503477,-0.3303023343806767,0.18037700490502784,-1.2993087423504162,2.059905115862424,0.7973447229360349,0.0
-1.287116914994009,0.3241851143844199,1.001864736722228,0.8527580416287511,1.4330262668276252,-2.165054598105582,0.1229144242079629,0.7517679038637192,0.6428389070743749,1.5527839237114487,0.0
0.07924633065165629,-2.2594462539650784,0.07866622479589064,1.2598198304944903,0.32013386437269603,-0.48186475338431756,0.15272506822779294,-0.92619248341672,0.4295492712739264,1.128089679206304,0.0
2.1215226854623843,-0.28149587684375255,-1.476164964581475,1.42231379227576,1.6337048288569833,2.0045167217981046,0.0325376531216383,-1.076860822242426,-0.5129497207691143,-0.30336910167158965,1.0
0.17937943700451628,-0.4441264918321138,-0.1782466439277577,0.3549142365585154,0.19810716935724987,0.503144458115805,2.090098963624732,-0.026124890989341686,-1.3322359589636972,-0.3888845109250213,1.0
-0.9662656851371623,-0.42030522433088774,-0.9133674730236405,0.9507592403810511,0.016128183584617418,1.80978900439826,1.3537400901895693,-1.4389724545255478,-0.3604388409834973,-1.765941952060221,1.0
-0.22957636328535808,-2.422045252415847,-0.5987238246798507,0.5934428505810256,-0.22266145344333907,0.15060138802880663,1.2657528308435402,0.7184863578049342,0.9470079963454808,0.3776571193330821,0.0
-0.2567473219178594,0.7563484667054083,0.34622617533627387,-0.7314879738473644,-0.5542865724339877,0.8595474781509623,0.8026005967680723,0.8558275544094918,0.32374136826727545,-0.843569366952037,1.0
-0.6389302274671078,-0.894404801771826,-0.3498701302316542,1.2934701921332874,-0.5585401114134501,-0.9667298682996368,-1.1813043573750985,0.10431636670901302,-0.9733114769156099,0.8282234375048917,0.0
0.3591416196497517,0.6142748761940314,1.9256132439360145,-0.4895822356190665,-0.30475579314239254,-1.0561711160405403,1.1880589979145275,-0.15704109412258968,-2.3752218755769787,-1.068740737525897,1.0
-0.48936606746552935,-0.7049060662666787,-0.8198695195587629,0.06374039778741665,0.41086554524907487,-1.1454343446852304,-1.4446683277928771,0.4646238521861075,0.6431424665431612,1.7200224051275093,0.0
-0.5118871143940229,0.27761273595782043,-0.4562804180938935,0.3985874629225703,0.1707513579401244,1.8505179460688816,0.7822035577203167,-1.6547633783040145,0.473459957136088,-1.280763810574859,1.0
0.1269550623214589,-0.5693799189173272,-1.027455878845702,0.10447614319361014,0.5098834629389585,-1.458932995614499,-2.4028386788786307,0.003327986852162523,-1.6454847043239875,1.286604860225053,1.0
0.8747628639998777,0.24364703293797024,0.3234348061180159,-0.7902582229588996,0.3346444509323862,-0.432366143616081,-0.2989594666706462,0.3875996006455581,-0.2597465009139111,0.6558231506706164,1.0
0.2509368842138325,1.0597578680506707,-0.36825944160894203,-0.8695988253423174,-1.067671027456224,0.8226039229766583,-0.05021117131287,-0.3661498643979696,0.274574438230263,-0.6231171931191852,1.0
-0.40903296452955723,-0.7800861118581719,0.8608631894461226,1.0128360142334516,0.9672720590979439,-1.9384112905346764,-0.8950137143906368,0.594481687176912,0.9869444088315614,0.9934838263958576,0.0
-0.5289088735992168,0.35168151921514507,1.373721525915257,0.41898887427768455,-0.31320995174641025,-0.37056169466791133,1.515238622525093,0.9082669670934715,-1.8681780310386427,-1.0212888954289006,1.0
-0.28195045009314174,-1.6769887279758162,-0.11838673044428678,0.6132387228890218,1.3213208987135776,-1.1742568202434702,-1.1302699327752814,1.1978599865342485,-0.5042127898365042,1.926101259977533,0.0
0.7841336659323107,0.1695706976320512,-1.7809950721982974,-0.4581673517520366,2.164596444475698,-0.052163400631477896,0.44597734358328966,-0.34925867781233466,-0.20555023913096812,1.2442452704093043,1.0
0.915894226077273,1.2153761722355014,-0.20814775675356992,-0.20114174680079866,0.23971720081984668,1.4484497506053073,0.3574548438410081,-1.1538993867237832,0.49438348179144215,0.13817936682658438,1.0
0.6986250254619294,-0.030106144867117105,-0.10557453810435238,0.12360001298597169,0.3107241781332656,0.3136599517531893,-0.9938617893649118,0.753051050148096,-0.45433366348171733,1.0729559172614587,1.0
-0.8345574867353936,0.7251898073562753,2.4054350186050084,-1.7444903513017043,-0.2911692730045381,-1.2677274078545975,1.394168258415426,0.6291470403538917,-2.1475672336629312,-0.38311062262998014,1.0
1.7617972394719619,-0.24536816077479098,-0.644575790543298,-0.521069778657194,1.5512178739190314,0.33866651185152485,0.043307043099281003,0.1730918421497573,-0.3247071143864813,1.0075748377818183,1.0
