c.dogalize,c.android.youtube,c.katana,p.android.packageinstaller,p.android.settings,p.android.documentsui,p.android.chrome,p.system,p.android.externalstorage,p.process.gapps,mwra
0.3352980076181553,0.3557896547910698,-0.4752050431259588,-1.8492042538001474,0.903823549131534,0.7723096098903125,-0.21331402908942212,0.31564002515838874,-0.5847362200920424,-0.32807155852733033,1.0
-0.017666779677443907,-1.4092513795344614,1.4210938079864366,1.3772336951707307,-0.8550727457301704,-2.2366610354833587,-2.109679353422034,0.9041063132101583,-0.3561825049767269,0.34460225537697575,0.0
1.4393153162236405,1.5582830505108622,-0.6605304543223699,-0.45493448008599363,-0.4937245501610218,0.2607534774292504,0.5619314258191324,-1.0909999758820799,1.0147074774536573,-2.54430501606602,1.0
0.7319996825840897,-0.12264495877613657,-0.17532253945659332,0.030223136481438633,0.40702413228218165,0.37794586155127513,0.2568923252781142,-0.7005102510998695,0.4515393278234964,-1.888646198169733,1.0
-0.44162153611534155,-0.1321315864524718,-0.5720391292908843,-0.7861775798180423,-1.8261496633536998,-0.5562549834829892,0.23281198111059362,0.8260490599664126,1.4908962300770574,0.32451735165830764,1.0
-0.36022904251862026,-1.1651248672510157,-0.18901428942128481,-1.5685376787355556,0.44336285991710606,1.706269146777295,0.3994096514058211,-0.8210052977669114,-1.3853220665859938,0.2640115812274676,1.0
0.3681921008164128,0.14298747343954293,-0.8264045848391449,0.21059233463547655,-0.26808914611375234,-1.3112265997403172,1.3541905221435797,0.06990826575836562,0.13028324620016135,-0.7135255563253222,1.0
0.8757263009720708,-0.2540641066005083,-0.5784910077577097,2.2565595698446055,1.1060564946003468,-0.40048035131424975,-0.6441930532128405,0.2116417071860229,0.02686419259642235,0.7980029473504038,1.0
-0.3479578499058424,-0.10845649178769115,0.12028872078959169,-0.15247808957423428,1.1746017208336048,-0.13532977906580884,0.06116427543800593,-0.19293571321230304,-1.7926554000081127,1.4267600682464552,1.0
0.9028242959012606,0.1813301350082776,1.1930242981358692,1.4299180745358382,0.28108735482939956,0.924480266855676,-0.3988838521877321,0.05972659284950296,0.7167954555058281,0.4719328470731382,1.0
2.0610952791290216,1.4185017275929792,-1.760773161814246,0.10155772439266139,0.5041737071628193,-0.45396341008563873,0.20677301673397436,-0.44827193471834714,0.6818543635242653,0.8581424571630617,1.0
-1.8542575937736796,-1.8453698026021776,0.5923675306419358,-0.289316524528575,-1.1075815945337606,-0.7657806174910248,0.09762419532346432,0.8588412748307126,0.6695566722656802,0.4699336432866451,0.0
0.3968964720415265,-1.8693498968218754,0.9783424284843902,0.1208273230839082,-0.3398679578146978,0.2200500120990268,-1.249027822998733,2.099376412838436,0.7500735682886683,1.2457292883213407,0.0
0.5333530030880498,-1.0174088692285455,-0.19326997956726993,-0.912216088997651,0.8288019555386025,0.5956788476804775,-0.4340683618311852,-0.06460365786698641,-0.9758375077401752,2.2064958402133863,1.0
-1.323938526446226,0.3637845786011808,0.8325593189054733,1.3766320166254602,-2.2254133740834843,0.1610035179152442,0.82280083900041,0.6173737390043308,1.5475736172651928,-1.1955395904608137,0.0
-0.0014703280952850753,-1.956004603364922,1.2438491648907526,0.2621025160951783,-0.49470845294294996,0.19164087637882637,-0.8624737094919938,0.39702890168464733,1.097559642499037,-1.7644289482283442,0.0
2.0663427540005674,-0.20852346701192823,1.4085487658884612,1.5774923248055122,2.0213381234422685,0.06805156273831027,-1.0181944187736605,-0.5635581170319394,-0.37936453834947836,-0.7016079694903861,1.0
0.09775915877897016,-0.3587527271327677,0.33252005384491806,0.13984718690235146,0.5073632293937843,2.166620757559081,0.05393311812357773,-1.383945936596677,-0.4650722533076756,-0.4165326706431278,1.0
-1.017274535187688,-0.3368489830766256,0.931397322919511,-0.04247111189072294,1.8255838808158038,1.4189576619217437,-1.3944750940088215,-0.40959375032329304,-1.8191711270829234,-1.6131632883844729,1.0
-0.30496263787837896,-2.093937191290822,0.5716446752264006,-0.28189617089622687,0.14982439301756573,1.3294153462866138,0.7902389706559753,0.9330559460453057,0.3137665465870856,0.8704931114714952,0.0
-0.3314944724153027,0.7801741430583016,-0.7433891844170155,-0.6150296566754495,0.8678732250376583,0.857219359317543,0.9244476242913342,0.2880731637924865,-0.917058099586062,0.7858660791719791,1.0
-0.7023962520310175,-0.7670723623422698,1.2779334723936353,-0.6193064302543332,-0.991381901536908,-1.191757389055807,0.18415141922270967,-1.0257687879363824,0.7823911375844949,-0.472007297196001,0.0
0.27662010058225395,0.6426561336663346,-0.5055614736045554,-0.3643035054473156,-1.0831945680645634,1.250307612537421,-0.07751311266349094,-2.416562474363199,-1.138904037254479,-0.6709396952030833,1.0
-0.5577183291403545,-0.5964780459108907,0.04195000801780616,0.35300127164542394,-1.174878340131341,-1.4669550727951637,0.5409782243728274,0.6176879721561495,1.7258102585775752,0.01312741251959176,0.0
-0.5795396622848342,0.3192682132940386,0.37623414318791065,0.1124398921612946,1.8665400218773156,0.8363877391552119,-1.619923318168071,0.442316979437994,-1.3467696063606098,0.5186246704616344,1.0
1.1200426475815393,-0.31614444747343534,0.3502393920670423,1.7347714395495515,-0.23001130835196024,-1.3032969536492787,-0.19218131433165947,-0.5963536435404624,0.16375609657985504,0.6841756255201542,1.0
0.045768665747063814,-0.47338977013076,0.08250317421591317,0.452196916290956,-1.497275573525399,-2.471604682503025,0.08339327461364936,-1.6952460840512507,1.2650602529688426,0.36553881910758734,1.0
0.794106758926531,0.28684867476733794,-0.8010562843954805,0.276640042284878,-0.44411533190562463,-0.27412607017175733,0.4650185739854376,-0.30767215167970874,0.6023143722784078,1.1143398772402557,1.0
0.16885146419481867,1.0757405846191268,-0.8788434685122696,-1.1317818292283537,0.8305424365440705,-0.017174428133953146,-0.28897865955722546,0.23752961587998522,-0.6986441319844535,1.0463668340950834,1.0
-0.47977038105541603,-0.6643607641898327,0.9940657534777922,0.9103166029213348,-1.9914325677055775,-0.8931914412365898,0.6686837245842342,0.9746185436200543,0.9557968951273161,0.8630233250903215,0.0
-0.5960238400664281,0.39010138138640904,0.39666549832401604,-0.37279233788304034,-0.3809765676350132,1.5831885496794285,0.9755805279567228,-1.9159074945268142,-1.092250320134794,0.5217424706829339,1.0
-0.35608326062683787,-1.456101057383835,0.5915293520887781,1.264809802542175,-1.2044935342691465,-1.138487120249594,1.256937632145511,-0.5547504152618604,1.9461603562616108,-0.6602406985803612,0.0
